11.03.1999	227.7779	171.7870	198.9040	99.15500	957.4430	280.3430	120.1760	358.3400		146.9265	173.8300	200.5200	3521.6300	1297.6800	100.0000	100.0000	100.0000	107.5540
12.03.1999	227.8109	171.8020	198.9320	99.45600	959.8510	281.0970	120.2000	358.8210		147.3753	174.4500	200.5200	3574.7300	1294.5900	100.0000	100.0000	100.0000	107.2670
15.03.1999	227.8683	171.8220	199.0160	99.43700	961.1310	281.6830	120.3250	359.1750		148.6463	175.6840	200.5200	3582.7800	1307.2600	100.0000	100.0000	100.0000	107.3960
16.03.1999	227.8875	171.8280	199.0430	99.43700	963.3050	282.6160	120.4890	359.5580		148.6862	176.1790	200.5200	3606.6700	1306.3800	100.0000	100.0000	100.0000	107.9240
17.03.1999	227.9066	171.8350	199.0710	99.59900	962.2780	282.1970	120.6480	359.7030		148.9524	175.9720	200.5200	3589.1600	1297.8200	100.0000	100.0000	100.0000	107.6430
18.03.1999	227.9258	171.8410	199.0990	99.75200	963.5260	282.5820	120.6700	360.0120		149.9447	174.7650	200.2030	3579.2100	1316.5500	100.0000	100.0000	100.0000	108.4960
19.03.1999	227.9449	171.8480	199.1270	99.72600	960.9870	281.7770	120.6620	360.4660		149.7308	175.8290	200.2030	3633.0500	1299.2900	100.0000	100.0000	100.0000	109.2760
22.03.1999	228.0024	171.8670	199.2100	99.48600	959.5740	281.3910	120.6800	360.6650		149.7857	175.0980	200.2030	3607.8200	1297.0100	100.0000	100.0000	100.0000	109.5160
23.03.1999	228.0215	171.8740	199.2380	99.36200	960.4880	281.5960	120.3410	360.5770		149.0522	172.8810	200.2030	3520.6400	1262.1400	100.0000	100.0000	100.0000	109.6900
24.03.1999	228.0407	171.8800	199.2660	99.40200	961.8150	282.1980	120.6600	360.9700		148.5475	171.5110	200.2030	3472.4400	1268.5900	100.0000	100.0000	100.0000	109.9850
25.03.1999	228.0598	171.8870	199.2940	99.53800	959.8820	281.4210	120.6550	360.9730		149.3881	173.1910	198.1920	3528.4300	1289.9900	100.0000	100.0000	100.0000	109.6550
26.03.1999	228.0790	171.8930	199.3220	99.34700	960.2070	281.3930	120.3860	361.0630		149.3347	172.0910	198.1920	3488.1500	1282.8000	100.0000	100.0000	100.0000	109.9400
29.03.1999	228.1365	171.9130	199.4050	99.27800	958.3100	280.7340	120.7510	361.3010		150.1522	173.4190	198.1920	3536.6200	1310.1700	100.0000	100.0000	100.0000	109.9740
30.03.1999	228.1943	171.9360	199.4330	99.30700	961.6410	281.8540	120.5790	361.5970		151.0235	173.1510	198.1920	3523.2400	1300.7500	100.0000	100.0000	100.0000	109.6460
31.03.1999	228.2203	171.9430	199.4610	99.51100	960.0110	281.2840	120.9430	361.9360		151.0608	174.6650	199.4930	3559.8600	1286.3700	100.0000	100.0000	100.0000	110.1290
01.04.1999	228.2562	171.9550	199.4890	99.62700	958.3420	280.6680	120.8110	362.0490		151.7832	174.9570	200.0470	3573.6000	1293.7200	100.0000	100.0000	100.0000	110.1490
02.04.1999	228.2784	171.9620	199.5170	99.62400	962.8450	282.1920	120.8280	362.4820		151.7832	174.9640	200.0470	3573.6000	1293.7200	100.0000	100.0000	100.0000	110.2580
05.04.1999	228.3337	171.9810	199.6000	99.63900	963.8280	282.4010	120.8890	362.9030		152.5175	175.0010	200.0470	3573.6000	1321.1200	100.0000	100.0000	100.0000	110.5720
06.04.1999	228.3650	171.9960	199.6280	99.86100	967.1810	283.5570	121.1320	363.9440		152.6215	176.4870	200.0470	3644.7600	1317.8900	100.0000	100.0000	100.0000	110.0320
07.04.1999	228.3872	172.0020	199.6560	99.99300	966.9210	283.5610	121.2930	364.7000		153.0683	177.3710	200.0470	3659.4100	1326.8900	100.0000	100.0000	100.0000	111.3490
08.04.1999	228.4084	172.0110	199.6840	99.98400	971.5220	285.1350	121.2210	365.5560		154.8076	176.8760	203.8840	3669.2100	1343.9800	100.0000	100.0000	100.0000	111.6530
09.04.1999	228.5587	172.1310	199.7120	100.3440	971.4360	284.9440	121.4320	365.8250		154.0897	176.1650	203.8840	3689.6100	1348.3500	100.0000	100.0000	100.0000	111.6340
12.04.1999	228.6077	172.1240	199.7960	100.4750	971.4500	285.0280	121.8630	366.4220		155.0008	176.4960	203.8840	3690.1600	1358.6400	100.0000	100.0000	100.0000	111.7030
13.04.1999	228.6323	172.1110	199.8240	100.3740	969.2230	284.2910	121.5340	366.7510		156.1653	177.0280	203.8840	3725.4000	1349.8200	100.0000	100.0000	100.0000	112.0760
14.04.1999	228.6562	172.1190	199.8520	100.2980	968.7180	284.2310	121.6130	366.9360		156.9790	177.0570	203.8840	3699.3300	1328.4400	100.0000	100.0000	100.0000	112.0330
15.04.1999	228.6781	172.1360	199.8810	100.2500	967.5930	283.8440	121.6360	367.1270		156.4726	175.3950	200.7500	3652.0600	1322.8600	100.0000	100.0000	100.0000	112.2840
16.04.1999	228.6960	172.1540	199.9090	100.0460	965.1450	283.0920	121.5720	367.1160		158.3365	174.3810	200.7500	3655.1500	1319.0000	100.0000	100.0000	100.0000	113.5160
19.04.1999	228.7486	172.1700	199.9930	100.0350	967.8480	284.1440	121.7970	367.6430		158.3792	175.1780	200.7500	3705.6300	1289.4800	100.0000	100.0000	100.0000	113.9780
20.04.1999	228.7724	172.1770	200.0210	100.3250	969.3430	284.5630	122.0130	367.6400		157.9180	172.8120	200.7500	3613.9600	1306.1700	100.0000	100.0000	100.0000	113.5100
21.04.1999	228.7947	172.1840	200.0490	100.4360	968.7090	284.5010	121.8450	367.8470		158.6179	173.6870	200.7500	3643.2600	1336.1200	100.0000	100.0000	100.0000	113.4460
22.04.1999	228.8129	172.1930	200.0790	100.4130	965.4870	282.9960	121.9140	367.7130		158.3999	173.8340	203.2200	3676.6100	1358.8200	100.0000	100.0000	100.0000	113.9110
23.04.1999	228.8292	172.1870	200.1080	100.3080	965.9310	283.2500	121.9750	368.0900		158.2491	173.3510	203.2200	3662.3100	1356.8500	100.0000	100.0000	100.0000	113.8750
26.04.1999	228.8820	172.1900	200.1920	100.2990	967.0950	283.6720	121.8940	368.2390		158.1547	173.3010	203.2200	3678.3700	1360.0400	100.0000	100.0000	100.0000	114.0130
27.04.1999	228.8992	172.1900	200.2210	100.4210	968.0920	284.0740	121.9750	368.5130		157.9952	175.2200	203.2200	3756.2000	1362.8000	100.0000	100.0000	100.0000	114.1230
28.04.1999	228.9160	172.1920	200.2490	100.2800	966.7530	283.5300	121.8940	368.6090		157.8784	174.8580	203.2200	3743.4900	1350.9100	100.0000	100.0000	100.0000	114.1700
